Date,Ticker,Close,High,Low,Open,Volume,sector,industry,marketCap,trailingPE,priceToBook,dividendYield,beta
2018-01-24,AAPL,40.88680267333984,41.60963257930642,40.64742307787513,41.59789761836071,204420400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-01-25,AAPL,40.156944274902344,41.058133675910234,40.020826566259224,40.95487171893902,166116000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-01-26,AAPL,40.25080490112305,40.3658017884038,39.9105125208525,40.3658017884038,156572000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-01-29,AAPL,39.41767501831055,39.933981051179536,39.208805613063255,39.933981051179536,202561600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-01-30,AAPL,39.18534851074219,39.279221063424224,38.65261264270036,38.84740159147351,184192800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-01-31,AAPL,39.29330062866211,39.53033472705951,39.07504533755253,39.161877625713345,129915600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-01,AAPL,39.37543487548828,39.5725693452636,39.13605525875675,39.23227693364981,188923200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-02,AAPL,37.66693878173828,39.145454851989534,37.5730662234084,38.95770615432121,346375200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-05,AAPL,36.7258415222168,38.4601628009349,36.61084463132752,37.33836925832738,290954000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-06,AAPL,38.26069259643555,38.422625808108904,36.14148748064222,36.3362764467849,272975200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-07,AAPL,37.44161605834961,38.347499641900825,37.33131748320024,38.274747917842035,206434400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-08,AAPL,36.41136169433594,37.784269825362344,36.383200651568615,37.61764196663826,217562000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-09,AAPL,36.85672378540039,37.2054725383978,35.402814745410176,37.01224818986412,282690400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-12,AAPL,38.34126663208008,38.61932214150914,37.11592678638475,37.34921338840289,243278000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-13,AAPL,38.725364685058594,38.82197866638515,38.09148779648319,38.16218104124915,130196800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-14,AAPL,39.439353942871094,39.47941260422183,38.381324910071264,38.41902485300839,162579600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-15,AAPL,40.763671875,40.7872338950908,39.82345990009944,40.009615319931726,204588800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-16,AAPL,40.631710052490234,41.19489735366418,40.47618921168071,40.61521699774737,160704400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-20,AAPL,40.49503707885742,41.06293097636061,40.39370925438159,40.542164710786906,135722000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-21,AAPL,40.311241149902344,41.02994570454472,40.29709962274955,40.725969389511896,149886400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-22,AAPL,40.6482048034668,40.98988464646129,40.4620493896228,40.48325628570477,123967600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-23,AAPL,41.355133056640625,41.390477885967094,40.89327357832788,40.92390816081634,135249600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-26,AAPL,42.17280578613281,42.27177489318232,41.52243582740411,41.55542552975394,152648800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-27,AAPL,42.036128997802734,42.52861936141671,41.98193240547774,42.203436211859255,155712400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-02-28,AAPL,41.97250747680664,42.56161185345442,41.95601442397654,42.24113892873372,151128400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-01,AAPL,41.2373046875,42.36367192217282,40.685903876338685,42.071474868825504,195208000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-02,AAPL,41.522438049316406,41.54364494576013,40.636422689181344,40.71889874727326,153816000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-05,AAPL,41.66617965698242,41.88296965474033,41.12420286478362,41.28679626200407,113605600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-06,AAPL,41.630828857421875,42.00314326566764,41.50358389046572,41.92302593108013,95154000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-07,AAPL,41.244380950927734,41.437608938692705,41.06529449044002,41.22317405342424,126814000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-08,AAPL,41.6944465637207,41.73686034748171,41.25379769736946,41.35040807002752,95096400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-09,AAPL,42.41080093383789,42.41551477558312,41.800489667512856,41.934807190193915,128740800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-12,AAPL,42.82081985473633,42.97869939855477,42.46500210036413,42.48385027656255,128828400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-13,AAPL,42.40845489501953,43.240270158651725,42.23643738835223,43.02583525840665,126774000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-14,AAPL,42.04792785644531,42.53806328424649,41.89947235600109,42.49093563833672,117473600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-15,AAPL,42.097389221191406,42.472062265347326,41.960720196226994,42.06204440363286,90975200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-16,AAPL,41.94894790649414,42.20815168997699,41.85468904336658,42.09739977305709,157618800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-19,AAPL,41.3079948425293,41.819336950975384,40.92154255987105,41.78399213069858,133787200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-20,AAPL,41.293853759765625,41.66145424499087,41.22316052900529,41.293853759765625,78597600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-21,AAPL,40.35837173461914,41.258521532914536,40.35601301545062,41.246738723897394,148219600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-22,AAPL,39.78812789916992,40.6906330225395,39.729217436538995,40.059114589028454,165963200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-23,AAPL,38.866756439208984,40.04025151708933,38.866756439208984,39.679719875116405,164115200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-26,AAPL,40.71182632446289,40.7895885337609,39.22021360925439,39.604310813954555,150164800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-27,AAPL,39.66792678833008,41.2726463467218,39.33331597313068,40.926252726250496,163690400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-28,AAPL,39.22963333129883,40.06380705048987,38.92565708842549,39.41107846613421,166674000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-03-29,AAPL,39.53597640991211,40.47147453692967,39.32861049895362,39.54304537545768,153594000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-02,AAPL,39.27676773071289,39.80932042170238,38.75600144272291,39.26734364216447,150347200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-03,AAPL,39.679710388183594,39.76454155398973,38.85260921827928,39.50297909238808,121112000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-04,AAPL,40.43848419189453,40.53273946141442,38.82669535209121,38.852616090550384,138422000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-05,AAPL,40.718894958496094,41.05586093377513,40.54923261151675,40.66705348605198,107732800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-06,AAPL,39.6773567199707,40.64348568170846,39.63493933770883,40.287667954213894,140021200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-09,AAPL,40.07088470458984,40.787234121145154,40.02375706853891,40.03082603416615,116070800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-10,AAPL,40.824928283691406,41.001659574962794,40.419624234727095,40.766017853267606,113634400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-11,AAPL,40.634071350097656,40.982820196880446,40.459695128902055,40.58458499151228,89726400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-12,AAPL,41.03466033935547,41.23731241849354,40.77545293733876,40.86264284289436,91557200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-13,AAPL,41.173683166503906,41.43524566042456,40.96632086549492,41.18546597346766,100497200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-16,AAPL,41.43053436279297,41.51772066001814,41.19724773501885,41.24437536607009,86313600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-17,AAPL,42.000789642333984,42.16573815931842,41.56956477932666,41.588416552068885,106421600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-18,AAPL,41.906517028808594,42.13744847242462,41.68030302134029,41.899448065800634,83018000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-19,AAPL,40.718894958496094,41.329206225642714,40.68590525745054,40.94510902406339,139235200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-20,AAPL,39.0505485534668,40.34657809402919,38.98221043687875,40.20048136914202,261964400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-23,AAPL,38.93744659423828,39.3333230340672,38.666456406767026,39.31211613813522,146062000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-24,AAPL,38.39545822143555,39.194283420807594,37.99015421983488,39.03875903971752,134768000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-25,AAPL,38.56277084350586,38.97985774663225,38.27057737549611,38.32006012932007,113528400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-26,AAPL,38.69709396362305,39.05291176219348,38.49679700945855,38.67352834703607,111852000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-27,AAPL,38.24937057495117,38.7230091978969,37.85113544226784,38.64524698894621,142623200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-04-30,AAPL,38.94214630126953,39.4134297043397,38.13625211349238,38.20459022047749,169709600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-01,AAPL,39.84702682495117,39.87058884581609,38.94451836727421,39.21314985527039,214277600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-02,AAPL,41.607276916503906,41.88533253175076,40.95454808350027,41.29151415237828,266157600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-03,AAPL,41.682674407958984,41.826416037885345,41.10535276486756,41.444677504077866,136272800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-04,AAPL,43.31801986694336,43.41698896254927,41.98428680574504,42.00313857570913,224805200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-07,AAPL,43.63143157958984,44.22289113578,43.53481758965198,43.636141826215024,169805600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-08,AAPL,43.84114837646485,43.88120704255573,43.280319859976906,43.59136869636416,113611200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-09,AAPL,44.14984130859375,44.159265397142114,43.645568074468635,43.95897205391952,92844800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-10,AAPL,44.78135299682617,44.8591151995632,44.218169403313304,44.23937989177429,111957200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-11,AAPL,44.611045837402344,44.95877526691211,44.34137848487162,44.82394339538335,104848800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-14,AAPL,44.5069465637207,44.83338719922134,44.43834855092007,44.71038000752269,83115200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-15,AAPL,44.10245513916016,44.25148303938464,43.78547848391133,44.182881405213294,94780800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-16,AAPL,44.51405334472656,44.580290778639664,43.998375195944654,44.014935456791115,76732400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-17,AAPL,44.23256301879883,44.68673937854527,44.08353510360272,44.47147763647819,69176000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-18,AAPL,44.07170486450195,44.42653046786745,44.029127524644984,44.27987037350764,73190800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-21,AAPL,44.38395690917969,44.7718994575301,44.21364031629678,44.471479410434824,73603200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-22,AAPL,44.27278137207031,44.67964841905627,44.18289104952335,44.56137319864113,60962800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-23,AAPL,44.55663299560547,44.589749906860305,43.94160051861835,44.081167996274026,80233600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-24,AAPL,44.5069465637207,44.670166881471026,44.04804192023424,44.65361023402475,92936000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-25,AAPL,44.60869216918945,44.86179931844587,44.38869833492638,44.52589805328392,69844000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-29,AAPL,44.44781875610352,44.64888804007304,44.204172132642654,44.37685652361795,90056400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-30,AAPL,44.35320281982422,44.47147802734375,44.18288623223826,44.40524419989064,74762000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-05-31,AAPL,44.20417022705078,44.52587890184993,44.03148945299221,44.286964307344995,109931200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-01,AAPL,45.00135803222656,45.006086442313745,44.4123461237712,44.469119530077506,93770000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-04,AAPL,45.377464294433594,45.75357856937613,45.26392111151131,45.332519140294664,105064800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-05,AAPL,45.72755432128906,45.876582218786986,45.502832177559085,45.67078453898313,86264000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-06,AAPL,45.88605117797851,45.90970766465291,45.39875787205994,45.80326069356432,83734400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-07,AAPL,45.7630500793457,45.938095096293395,45.4981111299689,45.92390264729475,85388800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-08,AAPL,45.34672927856445,45.41769514912979,44.890188554665045,45.22135780467114,106627200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-11,AAPL,45.23551940917969,45.41056795593914,44.99424066705786,45.263907903731166,73234000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-12,AAPL,45.483909606933594,45.561971670326066,45.216606505875056,45.27337990001665,67644400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-13,AAPL,45.11016845703125,45.62585029625447,45.048666641672256,45.5170355050327,86553600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-14,AAPL,45.133819580078125,45.31596440897372,44.99661990722573,45.31123239005526,86440400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-15,AAPL,44.6701774597168,44.98242572578577,44.53297779215371,44.951673018210656,246876800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-18,AAPL,44.64653396606445,44.76007717327769,44.28224424577315,44.44310043134259,73939600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-19,AAPL,43.9250602722168,44.076452438703306,43.395185884777035,43.79495678317199,134314000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-20,AAPL,44.11664962768555,44.28223418589493,43.934504808918895,44.08116851145234,82514800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-21,AAPL,43.87065124511719,44.554281951102645,43.74764399149242,44.29407499333364,102847600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-22,AAPL,43.74290466308594,44.03386067854398,43.69086328022703,44.02676445446986,108801600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-25,AAPL,43.092376708984375,43.742890169712446,42.75174362839672,43.38333262803971,126652400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-26,AAPL,43.62698745727539,44.123744728742274,43.17990735674422,43.28635792168182,98276800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-27,AAPL,43.5631217956543,44.30115787617731,43.53236908914164,43.81622884246029,101141200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-28,AAPL,43.880096435546875,44.048048797133816,43.47796150277597,43.54892734019965,69460800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-06-29,AAPL,43.787841796875,44.27986702952113,43.2674316731345,44.06696951789609,90950800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-02,AAPL,44.27750778198242,44.30589628804153,43.38807946404778,43.482701801789624,70925200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-03,AAPL,43.5063591003418,44.459657141944504,43.41646877272045,44.42180820300146,55819200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-05,AAPL,43.856441497802734,44.09535970522767,43.591506212194346,43.82332458710169,66416800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-06,AAPL,44.46438217163086,44.57319334214451,43.809136505897534,43.86117788639464,69940800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-09,AAPL,45.08177185058594,45.10542472290098,44.778987652963544,44.826297007065975,79026400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-10,AAPL,45.027381896972656,45.24737209414143,44.98716514208563,45.11254020769332,63756400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-11,AAPL,44.443092346191406,44.89253668302397,44.37922272460857,44.58975244588929,75326000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-12,AAPL,45.18822479248047,45.278115103826856,44.78135779619121,44.83339917544724,72164400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-13,AAPL,45.25919342041016,45.379832838208394,45.15747486034756,45.200055813935386,50055600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-16,AAPL,45.15985107421875,45.57144658177552,45.04394004455891,45.30414700523458,60172400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-17,AAPL,45.28757858276367,45.38692932908867,44.755340121361314,44.885443578265395,62138000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-18,AAPL,45.03921127319336,45.370384120620265,44.92803225556474,45.365652100228374,65573600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-19,AAPL,45.38930130004883,45.547789667710234,44.87125523932698,44.87125523932698,81147200.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-20,AAPL,45.28521728515625,45.51939991314476,44.98479721255897,45.36564356932456,82704800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-23,AAPL,45.3254280090332,45.40822210327195,44.84049890593436,45.105434232341366,63957600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-24,AAPL,45.65423583984375,45.81035999966293,45.42951363921069,45.52413237332777,74791600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-25,AAPL,46.08475112915039,46.09184735246474,45.519392202307905,45.66842011085451,66839600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-26,AAPL,45.940460205078125,46.35442345403334,45.79852850450425,46.035078932478655,76304000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-27,AAPL,45.17639923095703,46.1722781100309,44.96823731105261,46.124968746846854,96096000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-30,AAPL,44.92329788208008,45.46499683714904,44.72459636568152,45.3940309785857,84118000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-07-31,AAPL,45.0131721496582,45.45079181518759,44.78845000092926,45.015539963621904,157492000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-08-01,AAPL,47.66490936279297,47.72641117223793,46.67376253103362,47.10428602556714,271742800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-08-02,AAPL,49.05819320678711,49.29237943033868,47.3928797788397,47.4472853667251,249616000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-08-03,AAPL,49.20013046264648,49.377543303996674,48.60638651019813,48.9730404375499,133789600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-08-06,AAPL,49.455604553222656,49.49818190188133,48.98250365093466,49.20249383795133,101701600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-08-07,AAPL,48.99195098876953,49.55730627154574,48.90915690920469,49.514728934264944,102349600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-08-08,AAPL,49.02507400512695,49.157541661352525,48.37929237629085,48.74121422614746,90102000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-08-09,AAPL,49.410648345947266,49.62354226060241,49.01324179992566,49.56440466103458,93970400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-08-10,AAPL,49.26346969604492,49.63615802396937,49.05932275702003,49.223115531859115,98444800.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-08-13,AAPL,49.58155822753906,50.07530905011157,49.303824068991645,49.686006004524,103563600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-08-14,AAPL,49.79045867919922,49.98273591386627,49.43676114909593,49.88778535570257,82992000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-08-15,AAPL,49.90677261352539,50.02546261378595,49.453375943218546,49.664643998797075,115230400.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-08-16,AAPL,50.637908935546875,50.754222830238795,50.19875443815532,50.2652205557312,114001600.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
2018-08-17,AAPL,51.6491584777832,51.73698794870334,50.599938954030144,50.66640508696418,141708000.0,Technology,Consumer Electronics,3003400323072,30.663637,45.67366,0.51,1.199
