Date,Ticker,Close,High,Low,Open,Volume,sector,industry,marketCap,trailingPE,priceToBook,dividendYield,beta
2018-03-23,ABEV3.SA,17.750999450683594,17.9216817974592,17.647106094462064,17.647106094462064,8839900.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-03-26,ABEV3.SA,17.81036376953125,17.92167826000271,17.565471324317816,17.92167826000271,9371800.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-03-27,ABEV3.SA,17.69162940979004,17.862311735277554,17.572893755934317,17.780680442461506,10656100.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-03-28,ABEV3.SA,17.676788330078125,17.788102836388898,17.513527148518374,17.57289497958017,8930200.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-03-29,ABEV3.SA,17.8623104095459,17.966203745098582,17.647102583695265,17.6767857872358,12454500.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-02,ABEV3.SA,17.69904899597168,17.90683566407748,17.624838865030814,17.86231015168917,5557700.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-03,ABEV3.SA,17.95878791809082,17.95878791809082,17.71389541990962,17.736157473554645,9681500.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-04,ABEV3.SA,17.951366424560547,18.018155415122862,17.706473930978994,17.728735984205887,12759600.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-05,ABEV3.SA,17.832630157470703,18.22594151598284,17.832630157470703,18.099784695314227,12111900.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-06,ABEV3.SA,17.25379180908203,17.454158763344882,17.00889933679656,17.454158763344882,24189300.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-09,ABEV3.SA,17.283477783203125,17.41705434771857,17.112794022458576,17.112794022458576,16524900.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-10,ABEV3.SA,17.661945343017578,17.699051120662652,17.26863400806463,17.37994851011847,15457400.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-11,ABEV3.SA,17.69904899597168,17.84746784241289,17.520945530977915,17.520945530977915,11508300.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-12,ABEV3.SA,17.283477783203125,17.810367131429665,17.224108533941852,17.780682506799028,12543200.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-13,ABEV3.SA,17.261211395263672,17.387368197724797,17.0905290788282,17.276053705068644,13368500.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-16,ABEV3.SA,17.05342674255371,17.350265921297733,16.956954540252223,17.261214875394955,21613800.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-17,ABEV3.SA,17.149900436401367,17.261214951994244,16.897586779489053,17.083111443957467,11712400.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-18,ABEV3.SA,17.3280029296875,17.461580906752793,17.10537249609842,17.23895047316371,21079600.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-19,ABEV3.SA,17.439315795898438,17.439315795898438,17.172159866935157,17.23152769387804,15997900.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-20,ABEV3.SA,17.38736915588379,17.446736982934667,17.22410656991339,17.40221146650667,8479200.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-23,ABEV3.SA,17.40221405029297,17.47642278354419,17.23895144008222,17.298319275947712,8104000.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-24,ABEV3.SA,17.298316955566406,17.550630578009834,17.276054904753593,17.454158388459426,11955300.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-25,ABEV3.SA,17.194421768188477,17.327999720514924,17.142475101270527,17.23152612586115,9453300.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-26,ABEV3.SA,17.298316955566406,17.506105060943543,17.187002455180345,17.187002455180345,12020200.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-27,ABEV3.SA,17.20184326171875,17.45415686209741,17.20184326171875,17.44673570732856,8596100.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-04-30,ABEV3.SA,17.31315803527832,17.424472527748904,17.231526746927628,17.238947901817742,6094800.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-02,ABEV3.SA,16.823375701904297,17.32800298787173,16.726903504500303,17.194425010357907,19421600.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-03,ABEV3.SA,16.77142906188965,16.96437487256061,16.719482385063,16.726903541101205,11561100.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-04,ABEV3.SA,16.69721794128418,16.905006051889924,16.637850111888355,16.674954474470482,23312500.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-07,ABEV3.SA,16.578481674194336,16.830795293728876,16.496850380980028,16.79368951706753,12905400.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-08,ABEV3.SA,16.652692794799805,16.860479494602824,16.496851354506806,16.511693666047233,23215000.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-09,ABEV3.SA,16.25937843322754,16.585902177813963,16.207431763383457,16.585902177813963,32018000.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-10,ABEV3.SA,16.177745819091797,16.37811274246826,16.096115951206944,16.355850694608975,27321400.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-11,ABEV3.SA,16.214855194091797,16.266801871226313,16.051592591165257,16.177749413680857,9202600.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-14,ABEV3.SA,16.1109561920166,16.326165415541965,16.096115299191737,16.222272088565816,13097400.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-15,ABEV3.SA,15.925434112548828,16.01448656083364,15.84380423501512,15.962539889101102,13753400.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-16,ABEV3.SA,15.962538719177246,16.13322103248614,15.836381919027074,15.873486277419254,15282900.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-17,ABEV3.SA,15.650858879089355,15.947698022570288,15.58406989487606,15.910593660425429,23567200.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-18,ABEV3.SA,15.309492111206056,15.50243789961637,15.012652981128888,15.443070073600936,64364800.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-21,ABEV3.SA,15.064599990844728,15.420808370390956,15.005232163493798,15.279809249642254,27295100.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-22,ABEV3.SA,14.953288078308104,15.175918530968124,14.871658186229576,15.175918530968124,26645200.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-23,ABEV3.SA,14.879074096679688,15.06459871841106,14.864233202675983,14.886495251401808,19890600.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-24,ABEV3.SA,15.08686351776123,15.131389034593909,14.745498862976277,14.782603224430062,21344000.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-25,ABEV3.SA,14.96070671081543,15.109126987547752,14.819707589463787,15.049759159942957,23578900.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
2018-05-28,ABEV3.SA,14.66386890411377,14.901340236092812,14.50802745785203,14.745500205271862,12122600.0,Consumer Defensive,Beverages - Brewers,191628132352,13.074468,2.0344315,8.56,0.324
